"","STREETSEGID","freq"
"7896",11375,188
"7897",11378,413
"7898",11379,14
"7899",11380,21
"7900",11381,82
"7901",11382,7
"7902",11383,1362
"7903",11385,72
"7904",11387,566
"7905",11388,21
"7906",11389,189
"7907",11390,6
"7908",11391,9
"7909",11392,17
"7910",11393,12
"7911",11394,33
"7912",11395,102
"7913",11397,750
"7914",11398,16
"7915",11399,4106
"7916",11401,4
"7917",11402,17
"7918",11403,97
"7919",11404,544
"7920",11405,1
"7921",11406,4
"7922",11407,679
"7923",11408,2729
"7924",11409,2
"7925",11410,59
"7926",11412,30
"7927",11414,269
"7928",11415,94
"7929",11416,24
"7930",11417,305
"7931",11419,4
"7932",11420,1
"7933",11421,131
"7934",11422,90
"7935",11423,19
"7936",11424,28
"7937",11426,4
"7938",11427,481
"7939",11428,51
"7940",11430,6
"7941",11432,25
"7942",11433,310
"7943",11434,7
"7944",11435,8
"7945",11438,129
"7946",11440,3
"7947",11441,261
"7948",11442,243
"7949",11443,118
"7950",11444,25
"7951",11446,157
"7952",11449,2
"7953",11450,120
"7954",11451,260
"7955",11452,10
"7956",11453,111
"7957",11456,45
"7958",11457,61
"7959",11458,336
"7960",11459,275
"7961",11461,48
"7962",11462,36
"7963",11463,1213
"7964",11464,219
"7965",11465,45
"7966",11466,13
"7967",11467,18
"7968",11468,18
"7969",11469,3116
"7970",11470,19
"7971",11471,46
"7972",11473,16
"7973",11474,264
"7974",11475,769
"7975",11477,21
"7976",11478,644
"7977",11479,103
"7978",11480,468
"7979",11482,6
"7980",11484,3
"7981",11485,13
"7982",11486,1593
"7983",11487,6
"7984",11489,753
"7985",11490,127
"7986",11491,26
"7987",11492,10
"7988",11493,2
"7989",11494,5
"7990",11495,187
"7991",11496,90
"7992",11497,235
"7993",11502,828
"7994",11503,61
"7995",11504,11
"7996",11506,4
"7997",11507,4
"7998",11508,464
"7999",11510,238
"8000",11513,2102
"8001",11514,35
"8002",11515,47
"8003",11517,86
"8004",11520,29
"8005",11521,11
"8006",11522,100
"8007",11523,7
"8008",11524,863
"8009",11527,39
"8010",11528,49
"8011",11529,72
"8012",11530,242
"8013",11531,4
"8014",11533,96
"8015",11534,231
"8016",11535,59
"8017",11538,74
"8018",11539,54
"8019",11542,9
"8020",11543,162
"8021",11545,139
"8022",11547,79
"8023",11548,2
"8024",11549,587
"8025",11550,5
"8026",11552,66
"8027",11553,5
"8028",11556,12
"8029",11557,10
"8030",11560,39
"8031",11561,71
"8032",11563,21
"8033",11564,16
"8034",11565,9
"8035",11570,45
"8036",11572,23
"8037",11573,2
"8038",11576,10
"8039",11577,82
"8040",11578,61
"8041",11579,2
"8042",11581,76
"8043",11582,87
"8044",11583,2
"8045",11585,43
"8046",11586,6
"8047",11587,2001
"8048",11588,100
"8049",11590,154
"8050",11591,76
"8051",11593,110
"8052",11594,42
"8053",11596,1564
"8054",11597,7
"8055",11598,187
"8056",11599,925
"8057",11600,6
"8058",11602,18
"8059",11603,6
"8060",11604,178
"8061",11607,52
"8062",11608,364
"8063",11609,210
"8064",11610,13
"8065",11614,55
"8066",11615,694
"8067",11616,834
"8068",11617,278
"8069",11618,134
"8070",11619,6
"8071",11620,107
"8072",11621,4
"8073",11622,1336
"8074",11623,5
"8075",11624,39
"8076",11626,70
"8077",11627,139
"8078",11628,3
"8079",11631,12
"8080",11633,88
"8081",11634,12
"8082",11635,194
"8083",11636,38
"8084",11638,358
"8085",11641,799
"8086",11642,28
"8087",11644,44
"8088",11646,473
"8089",11647,1
"8090",11648,32
"8091",11650,9
"8092",11654,9
"8093",11655,456
"8094",11657,111
"8095",11658,25
"8096",11660,117
"8097",11661,31
"8098",11662,2821
"8099",11664,49
"8100",11667,3
"8101",11669,31
"8102",11670,42
"8103",11671,254
"8104",11672,232
"8105",11673,7
"8106",11674,35
"8107",11675,244
"8108",11676,1263
"8109",11677,426
"8110",11678,9
"8111",11679,11
"8112",11680,24
"8113",11681,712
"8114",11682,100
"8115",11683,13
"8116",11684,177
"8117",11685,33
"8118",11686,2
"8119",11687,82
"8120",11688,10
"8121",11689,4
"8122",11690,109
"8123",11692,35
"8124",11693,8
"8125",11694,79
"8126",11695,261
"8127",11697,1
"8128",11699,20
"8129",11700,13
"8130",11701,7
"8131",11702,1114
"8132",11703,34
"8133",11705,292
"8134",11706,4
"8135",11707,143
"8136",11709,656
"8137",11710,367
"8138",11712,6
"8139",11714,1669
"8140",11716,50
"8141",11718,5
"8142",11720,39
"8143",11721,827
"8144",11723,50
"8145",11724,57
"8146",11725,2
"8147",11726,5
"8148",11727,152
"8149",11728,3084
"8150",11731,13
"8151",11732,2
"8152",11737,5
"8153",11741,237
"8154",11743,7
"8155",11747,18
"8156",11748,17
"8157",11749,2
"8158",11750,67
"8159",11751,656
"8160",11752,53
"8161",11755,13
"8162",11756,63
"8163",11758,42
"8164",11759,4
"8165",11760,11
"8166",11763,2105
"8167",11764,72
"8168",11765,209
"8169",11766,978
"8170",11768,4492
"8171",11769,30
"8172",11770,439
"8173",11771,10
"8174",11772,6
"8175",11775,11
"8176",11776,4
"8177",11777,69
"8178",11778,392
"8179",11780,4
"8180",11781,29
"8181",11783,8
"8182",11784,35
"8183",11785,4
"8184",11786,11
"8185",11788,2
"8186",11789,11
"8187",11790,468
"8188",11791,37
"8189",11792,13
"8190",11793,105
"8191",11794,1829
"8192",11795,250
"8193",11796,94
"8194",11798,1
"8195",11800,115
"8196",11801,1133
"8197",11803,6
"8198",11804,1
"8199",11805,34
"8200",11807,160
"8201",11808,46
"8202",11809,127
"8203",11810,841
"8204",11811,49
"8205",11813,8
"8206",11814,54
"8207",11815,11
"8208",11816,19
"8209",11818,75
"8210",11819,1871
"8211",11821,309
"8212",11823,195
"8213",11824,6
"8214",11826,2
"8215",11827,94
"8216",11828,682
"8217",11829,303
"8218",11830,50
"8219",11834,10
"8220",11835,16
"8221",11836,114
"8222",11837,16
"8223",11840,32
"8224",11841,2639
"8225",11842,143
"8226",11843,248
"8227",11846,9
"8228",11847,916
"8229",11848,23
"8230",11849,251
"8231",11850,47
"8232",11851,679
"8233",11852,11
"8234",11853,4
"8235",11854,1325
"8236",11855,72
"8237",11856,258
"8238",11857,65
"8239",11859,1267
"8240",11860,6
"8241",11861,38
"8242",11863,80
"8243",11864,20
"8244",11868,199
"8245",11871,3
"8246",11873,227
"8247",11874,27
"8248",11875,114
"8249",11877,585
"8250",11880,23
"8251",11881,155
"8252",11882,93
"8253",11883,44
"8254",11885,12
"8255",11886,42
"8256",11887,60
"8257",11888,88
"8258",11889,625
"8259",11890,3
"8260",11891,544
"8261",11892,414
"8262",11893,6
"8263",11894,1513
"8264",11895,936
"8265",11897,4
"8266",11898,4
"8267",11899,4
"8268",11900,22
"8269",11902,141
"8270",11904,57
"8271",11906,17
"8272",11907,9
"8273",11908,2576
"8274",11909,2
"8275",11911,999
"8276",11912,2
"8277",11913,18
"8278",11914,106
"8279",11915,45
"8280",11917,23
"8281",11918,22
"8282",11920,1
"8283",11922,6
"8284",11924,638
"8285",11925,6
"8286",11926,1830
"8287",11927,15
"8288",11929,903
"8289",11930,121
"8290",11932,959
"8291",11934,296
"8292",11935,29
"8293",11936,104
"8294",11938,263
"8295",11939,27
"8296",11940,227
"8297",11942,158
"8298",11943,19
"8299",11944,2
"8300",11945,80
"8301",11946,8145
"8302",11948,63
"8303",11949,47
"8304",11950,14
"8305",11951,123
"8306",11954,31
"8307",11955,159
"8308",11956,49
"8309",11957,73
"8310",11958,170
"8311",11959,28
"8312",11960,1
"8313",11961,8
"8314",11963,8
"8315",11964,43
"8316",11965,262
"8317",11967,40
"8318",11968,467
"8319",11969,1067
"8320",11970,4
"8321",11971,11
"8322",11972,2
"8323",11973,903
"8324",11974,114
"8325",11976,3
"8326",11978,874
"8327",11979,69
"8328",11980,1763
"8329",11982,12
"8330",11983,82
"8331",11985,11
"8332",11986,263
"8333",11988,556
"8334",11989,14
"8335",11990,2
"8336",11991,228
"8337",11992,7
"8338",11993,59
"8339",11994,10
"8340",11996,85
"8341",11998,13
"8342",12000,10
"8343",12001,800
"8344",12006,28
"8345",12007,110
"8346",12009,16
"8347",12010,10
"8348",12011,83
"8349",12012,25
"8350",12013,68
"8351",12014,80
"8352",12016,93
"8353",12017,23
"8354",12018,396
"8355",12020,15
"8356",12023,337
"8357",12024,1280
"8358",12025,220
"8359",12026,1
"8360",12027,30
"8361",12029,180
"8362",12030,83
"8363",12032,22
"8364",12033,177
"8365",12035,70
"8366",12036,12
"8367",12038,339
"8368",12039,62
"8369",12040,795
"8370",12041,5
"8371",12043,223
"8372",12044,15
"8373",12046,6
"8374",12047,12
"8375",12048,28
"8376",12049,2
"8377",12051,22
"8378",12053,242
"8379",12055,140
"8380",12056,25
"8381",12057,38
"8382",12059,2
"8383",12061,639
"8384",12063,2
"8385",12064,108
"8386",12065,347
"8387",12066,1
"8388",12067,3270
"8389",12069,181
"8390",12070,2
"8391",12071,1
"8392",12072,68
"8393",12073,12
"8394",12074,43
"8395",12075,66
"8396",12077,5339
"8397",12078,37
"8398",12079,354
"8399",12080,109
"8400",12081,85
"8401",12083,13
"8402",12084,56
"8403",12085,32
"8404",12086,162
"8405",12087,15
"8406",12091,3
"8407",12092,24
"8408",12093,29
"8409",12094,765
"8410",12095,213
"8411",12097,63
"8412",12098,178
"8413",12099,6
"8414",12101,4
"8415",12103,104
"8416",12104,2
"8417",12105,8
"8418",12107,11
"8419",12108,2787
"8420",12109,27
"8421",12110,401
"8422",12111,9
"8423",12112,4
"8424",12113,57
"8425",12114,4
"8426",12115,42
"8427",12116,144
"8428",12117,1438
"8429",12120,132
"8430",12121,3
"8431",12122,67
"8432",12123,18
"8433",12124,172
"8434",12125,6
"8435",12127,7
"8436",12131,1
"8437",12133,51
"8438",12135,206
"8439",12138,35
"8440",12139,92
"8441",12140,7
"8442",12143,391
"8443",12145,12
"8444",12146,22
"8445",12147,38
"8446",12148,243
"8447",12150,17
"8448",12151,7
"8449",12152,69
"8450",12153,9
"8451",12154,10
"8452",12156,4
"8453",12157,6
"8454",12158,133
"8455",12159,13
"8456",12161,1674
"8457",12162,2
"8458",12163,270
"8459",12164,7
"8460",12166,2
"8461",12167,43
"8462",12168,272
"8463",12170,2
"8464",12172,1121
"8465",12173,45
"8466",12175,360
"8467",12176,28
"8468",12177,4
"8469",12178,87
"8470",12179,286
"8471",12181,1
"8472",12182,6503
"8473",12183,101
"8474",12184,63
"8475",12185,20
"8476",12186,565
"8477",12187,28
"8478",12188,905
"8479",12191,10
"8480",12192,63
"8481",12193,273
"8482",12195,6
"8483",12199,4
"8484",12200,14
"8485",12201,39
"8486",12202,71
"8487",12203,338
"8488",12204,376
"8489",12206,2
"8490",12210,4
"8491",12211,26
"8492",12213,671
"8493",12214,11
"8494",12215,35
"8495",12216,19
"8496",12220,569
"8497",12222,74
"8498",12223,227
"8499",12227,2434
"8500",12228,56
"8501",12229,5
"8502",12231,17
"8503",12232,298
"8504",12233,5
"8505",12235,21
"8506",12238,748
"8507",12241,28
"8508",12245,27
"8509",12247,6
"8510",12248,313
"8511",12250,4
"8512",12251,16
"8513",12252,6
"8514",12253,246
"8515",12254,51
"8516",12255,79
"8517",12256,68
"8518",12257,2309
"8519",12258,40
"8520",12261,107
"8521",12262,4
"8522",12265,208
"8523",12266,31
"8524",12267,38
"8525",12270,74
"8526",12273,19
"8527",12274,4651
"8528",12275,6
"8529",12276,16
"8530",12278,30
"8531",12279,26
"8532",12281,6
"8533",12284,2
"8534",12285,1364
"8535",12286,14
"8536",12287,125
"8537",12288,92
"8538",12289,2
"8539",12290,4
"8540",12291,809
"8541",12292,2
"8542",12295,157
"8543",12296,107
"8544",12297,393
"8545",12299,9
"8546",12301,251
"8547",12302,9
"8548",12304,65
"8549",12306,320
"8550",12307,19
"8551",12308,19
"8552",12314,6
"8553",12315,34
"8554",12317,118
"8555",12318,158
"8556",12319,2015
"8557",12320,95
"8558",12321,28
"8559",12322,1
"8560",12323,42
"8561",12325,762
"8562",12326,9
"8563",12328,1936
"8564",12329,4102
"8565",12330,68
"8566",12333,27
"8567",12334,81
"8568",12335,64
"8569",12336,584
"8570",12337,9
"8571",12338,88
"8572",12340,23
"8573",12342,29
"8574",12343,2437
"8575",12344,9
"8576",12345,16
"8577",12346,92
"8578",12348,183
"8579",12349,18
"8580",12352,1273
"8581",12353,31
"8582",12354,2
"8583",12357,2393
"8584",12359,6
"8585",12360,53
"8586",12362,279
"8587",12363,38
"8588",12364,9
"8589",12365,135
"8590",12369,96
"8591",12370,153
"8592",12371,8
"8593",12372,173
"8594",12373,80
"8595",12374,59
"8596",12375,36
"8597",12376,3
"8598",12378,65
"8599",12379,8
"8600",12382,29
"8601",12383,50
"8602",12384,198
"8603",12386,2
"8604",12388,2164
"8605",12389,137
"8606",12390,12
"8607",12391,113
"8608",12393,2
"8609",12394,21
"8610",12398,1
"8611",12399,938
"8612",12400,123
"8613",12403,98
"8614",12404,80
"8615",12405,66
"8616",12407,37
"8617",12408,2
"8618",12410,32
"8619",12411,18
"8620",12412,48
"8621",12413,5
"8622",12414,8
"8623",12415,2
"8624",12416,33
"8625",12418,14
"8626",12420,2
"8627",12421,4
"8628",12423,31
"8629",12426,2
"8630",12427,2
"8631",12430,6202
"8632",12431,2
"8633",12432,65
"8634",12433,86
"8635",12435,251
"8636",12438,77
"8637",12439,271
"8638",12440,85
"8639",12441,1527
"8640",12442,2
"8641",12444,512
"8642",12445,102
"8643",12446,63
"8644",12450,140
"8645",12452,2
"8646",12453,924
"8647",12454,3
"8648",12455,1199
"8649",12457,8
"8650",12458,11
"8651",12459,33
"8652",12460,194
"8653",12461,908
"8654",12462,8
"8655",12463,43
"8656",12466,332
"8657",12467,834
"8658",12468,6
"8659",12469,468
"8660",12470,5
"8661",12471,89
"8662",12472,393
"8663",12473,21
"8664",12474,57
"8665",12475,2
"8666",12476,849
"8667",12478,2
"8668",12479,3
"8669",12480,356
"8670",12481,51
"8671",12484,52
"8672",12485,126
"8673",12486,346
"8674",12488,40
"8675",12490,329
"8676",12491,108
"8677",12492,4
"8678",12493,684
"8679",12494,5
"8680",12499,103
"8681",12500,19
"8682",12501,98
"8683",12502,10
"8684",12503,20
"8685",12505,60
"8686",12506,27
"8687",12507,6
"8688",12509,122
"8689",12510,8
"8690",12511,10
"8691",12514,513
"8692",12515,14
"8693",12516,1401
"8694",12517,144
"8695",12519,35
"8696",12520,16
"8697",12521,113
"8698",12524,201
"8699",12525,32
"8700",12526,125
"8701",12528,32
"8702",12529,1002
"8703",12530,10
"8704",12531,30
"8705",12532,129
"8706",12535,934
"8707",12536,9
"8708",12538,13
"8709",12539,203
"8710",12540,4
"8711",12541,1928
"8712",12542,68
"8713",12544,46
"8714",12546,2
"8715",12547,88
"8716",12548,1
"8717",12549,122
"8718",12550,8
"8719",12551,99
"8720",12552,352
"8721",12556,47
"8722",12558,18
"8723",12559,12
"8724",12560,5
"8725",12561,418
"8726",12562,7
"8727",12563,34
"8728",12564,23
"8729",12565,1915
"8730",12567,7
"8731",12568,214
"8732",12569,152
"8733",12570,4
"8734",12571,32
"8735",12572,2124
"8736",12575,29
"8737",12576,86
"8738",12578,391
"8739",12580,690
"8740",12581,56
"8741",12582,212
"8742",12583,10
"8743",12584,2
"8744",12585,556
"8745",12586,256
"8746",12587,68
"8747",12591,32
"8748",12592,9
"8749",12594,251
"8750",12596,38
"8751",12597,5
"8752",12598,14
"8753",12599,2
"8754",12600,263
"8755",12601,4
"8756",12602,36
"8757",12604,188
"8758",12606,21
"8759",12608,7
"8760",12609,58
"8761",12610,65
"8762",12611,50
"8763",12612,105
"8764",12616,1
"8765",12617,312
"8766",12618,291
"8767",12619,488
"8768",12622,2
"8769",12623,20
"8770",12624,211
"8771",12625,58
"8772",12626,5
"8773",12628,35
"8774",12630,2
"8775",12631,6
"8776",12633,203
"8777",12634,408
"8778",12637,30
"8779",12638,57
"8780",12640,5
"8781",12641,58
"8782",12643,86
"8783",12644,17
"8784",12645,157
"8785",12647,1628
"8786",12648,425
"8787",12649,74
"8788",12650,229
"8789",12651,251
"8790",12652,249
"8791",12653,2
"8792",12655,1869
"8793",12656,101
"8794",12657,2
"8795",12659,3944
"8796",12660,47
"8797",12661,866
"8798",12662,49
"8799",12663,101
"8800",12666,84
"8801",12668,4
"8802",12669,47
"8803",12671,23
"8804",12674,39
"8805",12676,877
"8806",12678,2
"8807",12679,490
"8808",12681,43
"8809",12682,1180
"8810",12683,24
"8811",12684,19
"8812",12685,17
"8813",12686,129
"8814",12688,30
"8815",12690,9
"8816",12691,885
"8817",12693,59
"8818",12694,105
"8819",12695,2
"8820",12696,25
"8821",12698,2
"8822",12700,27
"8823",12701,14
"8824",12702,38
"8825",12703,253
"8826",12704,324
"8827",12707,2
"8828",12708,7
"8829",12709,56
"8830",12711,372
"8831",12712,8
"8832",12713,14
"8833",12714,100
"8834",12715,49
"8835",12716,5
"8836",12717,54
"8837",12718,1452
"8838",12719,59
"8839",12722,141
"8840",12724,43
"8841",12725,270
"8842",12726,373
"8843",12727,2
"8844",12728,7
"8845",12729,1183
"8846",12731,175
"8847",12732,478
"8848",12734,9
"8849",12737,96
"8850",12738,101
"8851",12739,6
"8852",12740,7
"8853",12743,17
"8854",12746,2
"8855",12748,21
"8856",12749,8
"8857",12750,366
"8858",12751,66
"8859",12753,66
"8860",12754,2993
"8861",12755,261
"8862",12756,1053
"8863",12757,46
"8864",12758,113
"8865",12764,30
"8866",12766,8
"8867",12767,51
"8868",12768,17
"8869",12769,2
"8870",12771,44
"8871",12772,88
"8872",12773,166
"8873",12774,48
"8874",12775,1
"8875",12777,36
"8876",12778,382
"8877",12779,3
"8878",12781,238
"8879",12782,10
"8880",12784,1
"8881",12786,86
"8882",12787,99
"8883",12788,60
"8884",12790,184
"8885",12792,3
"8886",12794,135
"8887",12795,1605
"8888",12796,2
"8889",12797,783
"8890",12798,349
"8891",12800,107
"8892",12801,26
"8893",12803,154
"8894",12804,148
"8895",12805,18
"8896",12806,37
"8897",12807,18
"8898",12808,3
"8899",12809,745
"8900",12812,4
"8901",12814,2
"8902",12815,26
"8903",12818,22
"8904",12819,100
"8905",12821,72
"8906",12823,4659
"8907",12826,88
"8908",12827,16
"8909",12828,401
"8910",12834,21
"8911",12835,2
"8912",12836,3380
"8913",12837,282
"8914",12839,206
"8915",12840,1178
"8916",12841,146
"8917",12842,10
"8918",12843,63
"8919",12844,9
"8920",12845,2
"8921",12846,5
"8922",12847,2
"8923",12848,20
"8924",12849,31
"8925",12850,545
"8926",12851,118
"8927",12853,328
"8928",12854,7
"8929",12857,15
"8930",12858,97
"8931",12859,31
"8932",12860,19
"8933",12861,147
"8934",12863,3
"8935",12864,4
"8936",12865,189
"8937",12867,131
"8938",12868,2
"8939",12869,361
"8940",12870,258
"8941",12871,39
"8942",12872,1
"8943",12873,50
"8944",12874,51
"8945",12875,74
"8946",12878,184
"8947",12879,443
"8948",12882,1473
"8949",12883,41
"8950",12886,4
"8951",12889,2
"8952",12891,129
"8953",12892,7
"8954",12895,1
"8955",12896,429
"8956",12897,72
"8957",12899,1
"8958",12901,10
"8959",12902,37
"8960",12903,5
"8961",12905,19
"8962",12906,158
"8963",12907,1
"8964",12910,650
"8965",12911,2
"8966",12913,647
"8967",12915,33
"8968",12917,154
"8969",12918,10
"8970",12919,4
"8971",12922,36
"8972",12924,62
"8973",12925,6
"8974",12926,3657
"8975",12927,281
"8976",12928,12
"8977",12929,7
"8978",12930,22
"8979",12931,83
"8980",12932,2
"8981",12933,53
"8982",12935,7
"8983",12939,705
"8984",12940,115
"8985",12941,14
"8986",12942,256
"8987",12943,956
"8988",12946,21
"8989",12947,34
"8990",12950,86
"8991",12951,142
"8992",12952,15
"8993",12953,69
"8994",12954,5767
"8995",12955,413
"8996",12956,89
"8997",12957,1031
"8998",12958,279
"8999",12959,2
"9000",12963,43
"9001",12964,64
"9002",12965,62
"9003",12966,47
"9004",12967,104
"9005",12968,23
"9006",12970,16
"9007",12973,240
"9008",12974,392
"9009",12975,1
"9010",12976,2
"9011",12978,103
"9012",12979,8
"9013",12980,11
"9014",12982,17
"9015",12983,7
"9016",12984,25
"9017",12985,1003
"9018",12986,4
"9019",12987,5876
"9020",12988,6
"9021",12989,70
"9022",12991,5
"9023",12992,8
"9024",12993,985
"9025",12995,2
"9026",12996,16
"9027",13000,61
"9028",13001,82
"9029",13002,167
"9030",13004,121
"9031",13005,34
"9032",13006,64
"9033",13007,348
"9034",13008,150
"9035",13011,259
"9036",13012,5
"9037",13013,2
"9038",13014,120
"9039",13015,137
"9040",13016,105
"9041",13018,21
"9042",13019,2
"9043",13021,1
"9044",13023,46
"9045",13025,19
"9046",13027,95
"9047",13028,9
"9048",13029,8
"9049",13030,41
"9050",13032,1
"9051",13034,24
"9052",13035,45
"9053",13036,2223
"9054",13038,53
"9055",13039,22
"9056",13041,16
"9057",13042,14
"9058",13043,2342
"9059",13046,89
"9060",13047,4884
"9061",13051,4
"9062",13052,375
"9063",13054,2
"9064",13056,6
"9065",13057,40
"9066",13058,971
"9067",13059,53
"9068",13061,3
"9069",13062,1109
"9070",13064,33
"9071",13065,4
"9072",13066,76
"9073",13067,66
"9074",13068,2
"9075",13069,9
"9076",13070,132
"9077",13071,1540
"9078",13072,81
"9079",13073,25
"9080",13075,8
"9081",13076,77
"9082",13077,1084
"9083",13079,44
"9084",13080,18
"9085",13081,577
"9086",13082,1250
"9087",13083,15
"9088",13084,96
"9089",13085,72
"9090",13086,406
"9091",13090,42
"9092",13092,6
"9093",13093,60
"9094",13094,85
"9095",13095,157
"9096",13096,2
"9097",13097,16
"9098",13098,18
"9099",13099,605
"9100",13100,32
"9101",13103,15
"9102",13104,9
"9103",13105,4
"9104",13106,67
"9105",13108,119
"9106",13109,26
"9107",13110,14
"9108",13111,153
"9109",13112,83
"9110",13114,275
"9111",13118,77
"9112",13119,2
"9113",13122,132
"9114",13123,4
"9115",13124,148
"9116",13125,11
"9117",13126,25
"9118",13128,484
"9119",13129,2
"9120",13131,2
"9121",13134,213
"9122",13135,2014
"9123",13136,48
"9124",13137,214
"9125",13138,6
"9126",13141,400
"9127",13142,369
"9128",13146,1
"9129",13147,4
"9130",13150,66
"9131",13151,4
"9132",13152,8
"9133",13153,8
"9134",13154,78
"9135",13155,5
"9136",13156,361
"9137",13157,39
"9138",13158,3
"9139",13159,2
"9140",13160,41
"9141",13161,113
"9142",13162,613
"9143",13163,346
"9144",13164,197
"9145",13165,213
"9146",13166,84
"9147",13168,15
"9148",13169,436
"9149",13170,55
"9150",13171,89
"9151",13174,20
"9152",13175,1
"9153",13176,2
"9154",13177,236
"9155",13178,28
"9156",13180,33
"9157",13181,105
"9158",13182,130
"9159",13183,4
"9160",13184,107
"9161",13185,339
"9162",13187,31
"9163",13188,93
"9164",13189,1415
"9165",13191,1393
"9166",13192,13
"9167",13193,52
"9168",13194,87
"9169",13195,18
"9170",13196,115
"9171",13197,2
"9172",13198,22
"9173",13199,24
"9174",13200,19
"9175",13201,24
"9176",13203,1
"9177",13204,100
"9178",13205,78
"9179",13207,1345
"9180",13208,225
"9181",13209,127
"9182",13210,396
"9183",13211,11
"9184",13212,223
"9185",13213,14
"9186",13214,11
"9187",13215,1274
"9188",13216,201
"9189",13217,43
"9190",13219,91
"9191",13220,2
"9192",13221,10
"9193",13222,567
"9194",13223,71
"9195",13224,1
"9196",13225,6
"9197",13226,48
"9198",13228,18
"9199",13229,10
"9200",13231,4
"9201",13232,589
"9202",13234,375
"9203",13236,101
"9204",13237,308
"9205",13238,1323
"9206",13239,4
"9207",13240,640
"9208",13243,1474
"9209",13244,103
"9210",13246,99
"9211",13248,187
"9212",13249,3
"9213",13250,3
"9214",13256,5
"9215",13257,10
"9216",13258,142
"9217",13261,95
"9218",13266,9
"9219",13267,2
"9220",13269,123
"9221",13270,2017
"9222",13272,251
"9223",13273,12
"9224",13277,32
"9225",13278,15
"9226",13279,78
"9227",13281,28
"9228",13283,29
"9229",13284,16
"9230",13285,9
"9231",13286,57
"9232",13288,33
"9233",13289,705
"9234",13290,901
"9235",13291,8
"9236",13304,1200
"9237",13305,5
"9238",13306,27
"9239",13307,8
"9240",13349,2
"9241",13381,72
"9242",13382,40
"9243",13383,2
"9244",13384,94
"9245",13385,83
"9246",13386,14
"9247",13431,3
"9248",13432,6
"9249",13481,6
"9250",13491,130
"9251",13492,10
"9252",13494,6
"9253",13497,18
"9254",13502,8
"9255",13504,61
"9256",13507,2
"9257",13516,47
"9258",13519,1
"9259",13527,5
"9260",13528,2
"9261",13530,29
"9262",13539,59
"9263",13540,10
"9264",13546,81
"9265",13551,21
"9266",13553,4
"9267",13555,2
"9268",13556,2
"9269",13557,62
"9270",13558,2
"9271",13559,11
"9272",13560,22
"9273",13562,1
"9274",13581,8
"9275",13583,70
"9276",13585,68
"9277",13587,1399
"9278",13589,10
"9279",13595,3
"9280",13598,24
"9281",13599,4
"9282",13635,14
"9283",13642,2450
"9284",13643,37
"9285",13649,14
"9286",13661,216
"9287",13673,2
"9288",13674,20
"9289",13688,23
"9290",13689,14
"9291",13690,51
"9292",13691,24
"9293",13692,12
"9294",13696,3
"9295",13697,15
"9296",13698,91
"9297",13699,26
"9298",13700,18
"9299",13701,108
"9300",13702,4
"9301",13705,10
"9302",13706,1
"9303",13708,3
"9304",13709,22
"9305",13719,1
"9306",13757,172
"9307",13758,1293
"9308",13759,4
"9309",13794,19
"9310",13800,36
"9311",13806,133
"9312",13807,2
"9313",13864,36
"9314",13875,531
"9315",13952,82
"9316",13953,11
"9317",13954,1
"9318",13955,11
"9319",13972,98
"9320",13973,4
"9321",13974,231
"9322",14102,967
"9323",14104,622
"9324",14105,37
"9325",14106,5
"9326",14116,188
"9327",14117,2
"9328",14127,47
"9329",14128,53
"9330",14129,134
"9331",14136,60
"9332",14147,33
"9333",14148,8
"9334",14151,12
"9335",14160,1
"9336",14164,4
"9337",14167,34
"9338",14168,8
"9339",14169,4
"9340",14171,4
"9341",14172,63
"9342",14173,917
"9343",14174,47
"9344",14175,21
"9345",14177,7
"9346",14178,1832
"9347",14179,20
"9348",14180,28
"9349",14183,47
"9350",14185,51
"9351",14186,1737
"9352",14187,52
"9353",14189,60
"9354",14190,323
"9355",14194,1
"9356",14195,4
"9357",14200,525
"9358",14201,10
"9359",14203,1483
"9360",14208,1326
"9361",14223,61
"9362",14224,1
"9363",14258,40
"9364",14259,3
"9365",14344,56
"9366",14366,32
"9367",14368,8
"9368",14377,2
"9369",14390,251
"9370",14391,356
"9371",14397,212
"9372",14398,17
"9373",14404,134
"9374",14406,12
"9375",14409,245
"9376",14433,212
"9377",14461,2
"9378",14463,22
"9379",14498,11
"9380",14499,83
"9381",14500,2
"9382",14501,276
"9383",14502,117
"9384",14505,2
"9385",14506,444
"9386",14511,20
"9387",14512,2
"9388",14514,68
"9389",14519,45
"9390",14520,6
"9391",14522,126
"9392",14523,1
"9393",14524,105
"9394",14525,12
"9395",14529,13
"9396",14533,13
"9397",14534,42
"9398",14559,12
"9399",14565,440
"9400",14582,73
"9401",14584,5
"9402",14587,11
"9403",14593,3
"9404",14595,58
"9405",14603,12
"9406",14605,1
"9407",14609,2
"9408",14610,10
"9409",14611,4
"9410",14627,261
"9411",14628,7
"9412",14630,2009
"9413",14631,766
"9414",14632,28
"9415",14633,136
"9416",14634,31
"9417",14638,1
"9418",14646,160
"9419",14647,506
"9420",14655,4
"9421",14658,122
"9422",14659,1
"9423",14662,12
"9424",14745,6
"9425",14788,2
"9426",14846,12
"9427",14848,2
"9428",14857,1616
"9429",14859,2
"9430",14865,1392
"9431",15193,2
"9432",15302,274
"9433",15303,21
"9434",15350,137
"9435",15360,410
"9436",15395,20
"9437",15396,438
